6400,71.11111111111111
8405,87.77777777777777
10510,93.33333333333333
12715,93.88888888888889
15020,93.05555555555556
17425,95.27777777777777
19930,96.11111111111111
22535,94.44444444444444
25240,96.11111111111111
28045,95.55555555555556
30950,95.83333333333333
33955,95.83333333333333
37060,95.55555555555556
40265,96.38888888888889
43570,94.72222222222223
46975,97.5
50480,96.11111111111111
54085,97.77777777777777
57790,96.94444444444444
61595,97.22222222222223
65500,97.22222222222223
69505,96.94444444444444
73610,96.94444444444444
77815,96.66666666666667
82120,97.22222222222223
86525,96.94444444444444
91030,97.77777777777777
95635,96.66666666666667
100340,96.66666666666667
105145,96.66666666666667
110050,96.94444444444444
115055,96.38888888888889
120160,96.66666666666667
125365,97.22222222222223
130670,97.5
136075,96.38888888888889
141580,97.22222222222223
147185,96.94444444444444
152890,97.5
158695,97.5
164600,96.94444444444444
