5866,90.55555555555556
7151,91.38888888888889
8536,92.5
10021,92.22222222222223
11606,92.77777777777777
13291,93.61111111111111
15076,94.16666666666667
16961,94.44444444444444
18946,93.05555555555556
21031,93.61111111111111
23216,93.88888888888889
25501,95.55555555555556
27886,93.61111111111111
30371,94.72222222222223
32956,94.44444444444444
35641,95.0
38426,94.44444444444444
41311,93.61111111111111
44296,95.0
47381,93.88888888888889
50566,94.72222222222223
53851,93.05555555555556
57236,94.72222222222223
60721,94.44444444444444
64306,94.72222222222223
67991,95.83333333333333
71776,94.16666666666667
75661,95.27777777777777
79646,94.72222222222223
83731,95.0
87916,94.72222222222223
92201,96.11111111111111
96586,94.72222222222223
101071,94.44444444444444
105656,94.44444444444444
110341,95.27777777777777
115126,94.44444444444444
120011,95.27777777777777
124996,95.27777777777777
130081,93.88888888888889
135266,95.83333333333333
140551,93.88888888888889
145936,95.27777777777777
151421,95.55555555555556
157006,95.55555555555556
