6400,32.7212020033389
8405,40.01112966054535
10510,42.07011686143572
12715,42.01446855870896
15020,45.07512520868113
17425,45.07512520868113
19930,44.90818030050083
22535,43.516972732331666
25240,45.353366722314966
28045,46.9671675013912
30950,44.629938786867
33955,46.18809126321647
37060,48.52531997774068
40265,48.30272676683361
43570,50.139120756816915
46975,47.85754034501948
50480,48.46967167501391
54085,48.191430161380076
57790,46.07679465776294
61595,48.85920979410128
65500,46.521981079577074
69505,47.96883695047301
73610,46.07679465776294
77815,46.800222593210904
82120,46.24373956594324
86525,49.638286032276014
91030,46.07679465776294
95635,49.13745130773511
100340,48.35837506956038
105145,47.85754034501948
110050,47.52365052865888
115055,47.18976071229827
120160,49.360044518642184
125365,48.35837506956038
130670,48.24707846410685
136075,48.02448525319978
141580,47.91318864774624
147185,47.690595436839175
152890,47.022815804117975
158695,50.19476905954369
164600,47.46800222593211
