6735,42.07011686143572
8380,45.90984974958264
10125,42.793544796883694
11970,46.633277685030606
13915,47.46800222593211
15960,44.24040066777963
18105,46.07679465776294
20350,46.132442960489705
22695,45.85420144685587
25140,46.68892598775737
27685,44.963828603227604
30330,44.68558708959377
33075,47.63494713411241
35920,46.410684474123535
38865,46.355036171396776
41910,46.68892598775737
45055,47.52365052865888
48300,48.580968280467445
51645,43.73956594323873
55090,48.30272676683361
58635,47.13411240957151
62280,45.742904841402336
66025,48.580968280467445
69870,48.74791318864774
73815,45.4646633277685
77860,46.29938786867
82005,47.35670562047857
86250,45.52031163049527
90595,49.471341124095716
95040,47.35670562047857
99585,47.022815804117975
104230,48.970506399554814
108975,46.57762938230384
113820,47.57929883138564
118765,46.29938786867
123810,45.96549805230941
128955,47.18976071229827
134200,49.58263772954925
139545,45.68725653867557
144990,47.07846410684474
150535,50.08347245409015
156180,47.24540901502504
161925,48.13578185865331
