6735,89.44444444444444
8380,89.72222222222223
10125,94.72222222222223
11970,93.88888888888889
13915,95.27777777777777
15960,96.11111111111111
18105,96.66666666666667
20350,96.11111111111111
22695,95.83333333333333
25140,96.38888888888889
27685,96.66666666666667
30330,95.55555555555556
33075,96.66666666666667
35920,95.83333333333333
38865,95.83333333333333
41910,95.55555555555556
45055,95.55555555555556
48300,96.38888888888889
51645,97.5
55090,95.83333333333333
58635,95.83333333333333
62280,96.38888888888889
66025,96.11111111111111
69870,95.55555555555556
73815,97.77777777777777
77860,96.94444444444444
82005,96.38888888888889
86250,96.66666666666667
90595,96.11111111111111
95040,96.11111111111111
99585,97.5
104230,95.83333333333333
108975,96.94444444444444
113820,96.11111111111111
118765,96.66666666666667
123810,96.11111111111111
128955,97.22222222222223
134200,95.0
139545,96.38888888888889
144990,96.94444444444444
150535,95.83333333333333
156180,96.66666666666667
161925,96.66666666666667
