6610,41.388888888888886
7318,29.72222222222222
8044,29.444444444444443
8788,30.555555555555557
9550,27.22222222222222
10330,38.611111111111114
11128,37.77777777777778
11944,29.444444444444443
12778,37.77777777777778
13630,30.27777777777778
14500,33.888888888888886
15388,36.111111111111114
16294,24.72222222222222
17218,28.333333333333332
18160,33.333333333333336
19120,33.05555555555556
20098,31.944444444444443
21094,24.166666666666668
22108,28.88888888888889
23140,39.166666666666664
24190,30.555555555555557
25258,33.333333333333336
26344,34.72222222222222
27448,28.333333333333332
28570,27.77777777777778
29710,34.166666666666664
30868,31.38888888888889
32044,36.94444444444444
33238,34.166666666666664
34450,23.333333333333332
35680,31.38888888888889
36928,37.5
38194,30.833333333333332
39478,34.44444444444444
40780,32.77777777777778
42100,38.05555555555556
43438,30.833333333333332
44794,28.055555555555557
46168,25.555555555555557
47560,29.166666666666668
48970,38.05555555555556
50398,28.61111111111111
51844,39.44444444444444
53308,40.833333333333336
54790,36.666666666666664
56290,36.666666666666664
57808,31.944444444444443
59344,30.833333333333332
60898,35.55555555555556
62470,28.61111111111111
64060,30.27777777777778
65668,24.72222222222222
67294,38.888888888888886
68938,35.55555555555556
70600,31.944444444444443
72280,31.944444444444443
73978,33.05555555555556
75694,26.666666666666668
77428,30.0
79180,36.94444444444444
80950,28.88888888888889
82738,30.27777777777778
84544,30.0
86368,25.27777777777778
88210,34.166666666666664
90070,33.611111111111114
91948,25.0
93844,33.888888888888886
95758,28.055555555555557
97690,38.05555555555556
99640,33.333333333333336
101608,28.333333333333332
103594,38.333333333333336
105598,30.555555555555557
107620,26.666666666666668
109660,36.94444444444444
111718,29.444444444444443
113794,35.55555555555556
115888,30.27777777777778
118000,24.72222222222222
120130,28.61111111111111
122278,31.944444444444443
124444,24.444444444444443
126628,33.888888888888886
128830,27.77777777777778
131050,30.555555555555557
133288,28.333333333333332
135544,30.27777777777778
137818,26.944444444444443
140110,27.22222222222222
142420,23.88888888888889
144748,31.38888888888889
147094,32.22222222222222
149458,28.61111111111111
151840,35.0
154240,35.27777777777778
156658,29.444444444444443
159094,33.333333333333336
161548,25.27777777777778
